activity_id,npdes_id,version_nmbr,perm_feature_id,perm_feature_nmbr,perm_feature_type_code,perm_feature_type_desc,limit_set_id,limit_set_schedule_id,limit_id,limit_type_code,limit_begin_date,limit_end_date,nmbr_of_submission,parameter_code,parameter_desc,monitoring_location_code,monitoring_location_desc,stay_type_code,stay_type_desc,limit_value_id,limit_value_type_code,limit_value_type_desc,limit_value_nmbr,limit_unit_code,limit_unit_desc,standard_unit_code,standard_unit_desc,limit_value_standard_units,statistical_base_code,statistical_base_short_desc,statistical_base_type_code,statistical_base_type_desc,limit_value_qualifier_code,stay_value_nmbr,dmr_event_id,monitoring_period_end_date,dmr_form_value_id,value_type_code,value_type_desc,dmr_value_id,dmr_value_nmbr,dmr_unit_code,dmr_unit_desc,dmr_value_standard_units,dmr_value_qualifier_code,value_received_date,days_late,nodi_code,nodi_desc,exceedence_pct,npdes_violation_id,violation_code,violation_desc,rnc_detection_code,rnc_detection_desc,rnc_detection_date,rnc_resolution_code,rnc_resolution_desc,rnc_resolution_date,violation_severity
3400261668,"TX0062677",3,3400101880,"001","EXO","External Outfall",3400139369,3400226127,3401339803,"ENF",08/01/2014,07/01/2019,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3402082283,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999068,10/31/2019,3762742017,"C3","Concentration3",3699866106,95,"15","deg F",95,"=",11/11/2019,,"","",,,"","","","",,"","",,"No Violation Identified"
3400261668,"TX0062677",3,3400101880,"001","EXO","External Outfall",3400139369,3400226127,3401339803,"ENF",08/01/2014,07/01/2019,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3402082283,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999089,11/30/2019,3762742393,"C3","Concentration3",3702075150,90,"15","deg F",90,"=",12/12/2019,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999109,12/31/2019,3762742747,"C3","Concentration3",3703227486,87,"15","deg F",87,"=",01/10/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999150,01/31/2020,3762743078,"C3","Concentration3",3708949233,86,"15","deg F",86,"=",02/12/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999191,02/29/2020,3762743523,"C3","Concentration3",3710196456,86,"15","deg F",86,"=",03/09/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999221,03/31/2020,3762743912,"C3","Concentration3",3711210452,91,"15","deg F",91,"=",04/08/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999239,04/30/2020,3762744268,"C3","Concentration3",3714131797,91,"15","deg F",91,"=",05/07/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999259,05/31/2020,3762744652,"C3","Concentration3",3715569240,95,"15","deg F",95,"=",06/11/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999289,06/30/2020,3762745079,"C3","Concentration3",3716725224,95,"15","deg F",95,"=",07/09/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999325,07/31/2020,3762745435,"C3","Concentration3",3718641289,99,"15","deg F",99,"=",08/07/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3610999355,08/31/2020,3762745754,"C3","Concentration3",3721576832,98,"15","deg F",98,"=",09/11/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3614077942,09/30/2020,3804412336,"C3","Concentration3",3723052556,98,"15","deg F",98,"=",10/09/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3614078001,10/31/2020,3804412982,"C3","Concentration3",3726161981,91,"15","deg F",91,"=",11/10/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
3602041620,"TX0062677",0,3600430438,"001","EXO","External Outfall",3600474079,3600678994,3604871347,"ENF",12/01/2019,11/12/2024,1,"00011","Temperature, water deg. fahrenheit","1","Effluent Gross","","",3608262111,"C3","Concentration3",108,"15","deg F","15","deg F",108,"DD","DAILY MX","MAX","Maximum","<=",,3614078041,11/30/2020,3804413379,"C3","Concentration3",3727569160,87,"15","deg F",87,"=",12/09/2020,,"","",,,"","","","",,"","",,"No Violation Identified"
